"Year","Quarter","Month","DayofMonth","DayOfWeek","FlightDate","UniqueCarrier","AirlineID","Carrier","TailNum","FlightNum","OriginAirportID","OriginAirportSeqID","OriginCityMarketID","Origin","OriginCityName","OriginState","OriginStateFips","OriginStateName","OriginWac","DestAirportID","DestAirportSeqID","DestCityMarketID","Dest","DestCityName","DestState","DestStateFips","DestStateName","DestWac","CRSDepTime","DepTime","DepDelay","DepDelayMinutes","DepDel15","DepartureDelayGroups","DepTimeBlk","TaxiOut","WheelsOff","WheelsOn","TaxiIn","CRSArrTime","ArrTime","ArrDelay","ArrDelayMinutes","ArrDel15","ArrivalDelayGroups","ArrTimeBlk","Cancelled","CancellationCode","Diverted","CRSElapsedTime","ActualElapsedTime","AirTime","Flights","Distance","DistanceGroup","CarrierDelay","WeatherDelay","NASDelay","SecurityDelay","LateAircraftDelay","FirstDepTime","TotalAddGTime","LongestAddGTime","DivAirportLandings","DivReachedDest","DivActualElapsedTime","DivArrDelay","DivDistance","Div1Airport","Div1AirportID","Div1AirportSeqID","Div1WheelsOn","Div1TotalGTime","Div1LongestGTime","Div1WheelsOff","Div1TailNum","Div2Airport","Div2AirportID","Div2AirportSeqID","Div2WheelsOn","Div2TotalGTime","Div2LongestGTime","Div2WheelsOff","Div2TailNum","Div3Airport","Div3AirportID","Div3AirportSeqID","Div3WheelsOn","Div3TotalGTime","Div3LongestGTime","Div3WheelsOff","Div3TailNum","Div4Airport","Div4AirportID","Div4AirportSeqID","Div4WheelsOn","Div4TotalGTime","Div4LongestGTime","Div4WheelsOff","Div4TailNum","Div5Airport","Div5AirportID","Div5AirportSeqID","Div5WheelsOn","Div5TotalGTime","Div5LongestGTime","Div5WheelsOff","Div5TailNum",
2013,2,5,19,7,2013-05-19,"DL",19790,"DL","N189DN","17",12478,1247802,31703,"JFK","New York, NY","NY","36","New York",22,12892,1289203,32575,"LAX","Los Angeles, CA","CA","06","California",91,"1800","1814",14.00,14.00,0.00,0,"1800-1859",80.00,"1934","2217",34.00,"2115","2251",96.00,96.00,1.00,6,"2100-2159",0.00,"",0.00,375.00,457.00,343.00,1.00,2475.00,10,14.00,0.00,82.00,0.00,0.00,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2013,2,5,19,7,2013-05-19,"DL",19790,"DL","N136DL","18",12892,1289203,32575,"LAX","Los Angeles, CA","CA","06","California",91,11433,1143302,31295,"DTW","Detroit, MI","MI","26","Michigan",43,"1315","1310",-5.00,0.00,0.00,-1,"1300-1359",14.00,"1324","2024",11.00,"2043","2035",-8.00,0.00,0.00,-1,"2000-2059",0.00,"",0.00,268.00,265.00,240.00,1.00,1979.00,8,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2013,2,5,19,7,2013-05-19,"DL",19790,"DL","N3772H","19",11433,1143302,31295,"DTW","Detroit, MI","MI","26","Michigan",43,12892,1289203,32575,"LAX","Los Angeles, CA","CA","06","California",91,"1534","1532",-2.00,0.00,0.00,-1,"1500-1559",17.00,"1549","1701",10.00,"1728","1711",-17.00,0.00,0.00,-2,"1700-1759",0.00,"",0.00,294.00,279.00,252.00,1.00,1979.00,8,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2013,2,5,19,7,2013-05-19,"DL",19790,"DL","N542US","24",13204,1320402,31454,"MCO","Orlando, FL","FL","12","Florida",33,10397,1039705,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,"1330","1403",33.00,33.00,1.00,2,"1300-1359",22.00,"1425","1551",5.00,"1504","1556",52.00,52.00,1.00,3,"1500-1559",0.00,"",0.00,94.00,113.00,86.00,1.00,404.00,2,0.00,0.00,22.00,0.00,30.00,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2013,2,5,19,7,2013-05-19,"DL",19790,"DL","N302DQ","27",12478,1247802,31703,"JFK","New York, NY","NY","36","New York",22,10397,1039705,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,"0830","0831",1.00,1.00,0.00,0,"0800-0859",19.00,"0850","1034",12.00,"1049","1046",-3.00,0.00,0.00,-1,"1000-1059",0.00,"",0.00,139.00,135.00,104.00,1.00,760.00,4,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2013,2,5,19,7,2013-05-19,"DL",19790,"DL","N330NW","28",13244,1324402,33244,"MEM","Memphis, TN","TN","47","Tennessee",54,10397,1039705,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,"1140","1149",9.00,9.00,0.00,0,"1100-1159",24.00,"1213","1427",6.00,"1408","1433",25.00,25.00,1.00,1,"1400-1459",0.00,"",0.00,88.00,104.00,74.00,1.00,332.00,2,9.00,0.00,16.00,0.00,0.00,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2013,2,5,19,7,2013-05-19,"DL",19790,"DL","N624AG","30",14771,1477101,32457,"SFO","San Francisco, CA","CA","06","California",91,12478,1247802,31703,"JFK","New York, NY","NY","36","New York",22,"0615","0615",0.00,0.00,0.00,0,"0600-0659",17.00,"0632","1441",8.00,"1453","1449",-4.00,0.00,0.00,-1,"1400-1459",0.00,"",0.00,338.00,334.00,309.00,1.00,2586.00,11,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2013,2,5,19,7,2013-05-19,"DL",19790,"DL","N966DL","38",13204,1320402,31454,"MCO","Orlando, FL","FL","12","Florida",33,10397,1039705,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,"1425","1556",91.00,91.00,1.00,6,"1400-1459",12.00,"1608","1724",11.00,"1600","1735",95.00,95.00,1.00,6,"1600-1659",0.00,"",0.00,95.00,99.00,76.00,1.00,404.00,2,0.00,0.00,95.00,0.00,0.00,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2013,2,5,19,7,2013-05-19,"DL",19790,"DL","N586NW","39",10397,1039705,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,13204,1320402,31454,"MCO","Orlando, FL","FL","12","Florida",33,"1550","1616",26.00,26.00,1.00,1,"1500-1559",33.00,"1649","1751",10.00,"1723","1801",38.00,38.00,1.00,2,"1700-1759",0.00,"",0.00,93.00,105.00,62.00,1.00,404.00,2,13.00,0.00,12.00,0.00,13.00,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2013,2,5,19,7,2013-05-19,"DL",19790,"DL","N372DA","40",14747,1474703,30559,"SEA","Seattle, WA","WA","53","Washington",93,13487,1348702,31650,"MSP","Minneapolis, MN","MN","27","Minnesota",63,"1505","1459",-6.00,0.00,0.00,-1,"1500-1559",9.00,"1508","2004",6.00,"2017","2010",-7.00,0.00,0.00,-1,"2000-2059",0.00,"",0.00,192.00,191.00,176.00,1.00,1399.00,6,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2013,2,5,19,7,2013-05-19,"DL",19790,"DL","N366NW","41",13487,1348702,31650,"MSP","Minneapolis, MN","MN","27","Minnesota",63,14747,1474703,30559,"SEA","Seattle, WA","WA","53","Washington",93,"1715","1800",45.00,45.00,1.00,3,"1700-1759",25.00,"1825","1918",7.00,"1851","1925",34.00,34.00,1.00,2,"1800-1859",0.00,"",0.00,216.00,205.00,173.00,1.00,1399.00,6,0.00,34.00,0.00,0.00,0.00,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2013,2,5,19,7,2013-05-19,"DL",19790,"DL","N692DL","47",13487,1348702,31650,"MSP","Minneapolis, MN","MN","27","Minnesota",63,11433,1143302,31295,"DTW","Detroit, MI","MI","26","Michigan",43,"1545","1556",11.00,11.00,0.00,0,"1500-1559",12.00,"1608","1821",10.00,"1829","1831",2.00,2.00,0.00,0,"1800-1859",0.00,"",0.00,104.00,95.00,73.00,1.00,528.00,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2013,2,5,19,7,2013-05-19,"DL",19790,"DL","N3772H","48",11433,1143302,31295,"DTW","Detroit, MI","MI","26","Michigan",43,13487,1348702,31650,"MSP","Minneapolis, MN","MN","27","Minnesota",63,"1000","1001",1.00,1.00,0.00,0,"1000-1059",25.00,"1026","1042",3.00,"1056","1045",-11.00,0.00,0.00,-1,"1000-1059",0.00,"",0.00,116.00,104.00,76.00,1.00,528.00,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2013,2,5,19,7,2013-05-19,"DL",19790,"DL","N993DL","54",12266,1226603,31453,"IAH","Houston, TX","TX","48","Texas",74,10397,1039705,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,"1905","2039",94.00,94.00,1.00,6,"1900-1959",13.00,"2052","2324",11.00,"2204","2335",91.00,91.00,1.00,6,"2200-2259",0.00,"",0.00,119.00,116.00,92.00,1.00,689.00,3,16.00,0.00,0.00,0.00,75.00,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2013,2,5,19,7,2013-05-19,"DL",19790,"DL","N319NB","55",10397,1039705,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,12266,1226603,31453,"IAH","Houston, TX","TX","48","Texas",74,"0725","0737",12.00,12.00,0.00,0,"0700-0759",7.00,"0744","0817",5.00,"0830","0822",-8.00,0.00,0.00,-1,"0800-0859",0.00,"",0.00,125.00,105.00,93.00,1.00,689.00,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2013,2,5,19,7,2013-05-19,"DL",19790,"DL","N6709","61",12953,1295302,31703,"LGA","New York, NY","NY","36","New York",22,10397,1039705,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,"1800","1849",49.00,49.00,1.00,3,"1800-1859",29.00,"1918","2124",11.00,"2034","2135",61.00,61.00,1.00,4,"2000-2059",0.00,"",0.00,154.00,166.00,126.00,1.00,762.00,4,19.00,0.00,12.00,0.00,30.00,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2013,2,5,19,7,2013-05-19,"DL",19790,"DL","N672DL","64",12889,1288903,32211,"LAS","Las Vegas, NV","NV","32","Nevada",85,10397,1039705,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,"1100","1107",7.00,7.00,0.00,0,"1100-1159",17.00,"1124","1739",12.00,"1800","1751",-9.00,0.00,0.00,-1,"1800-1859",0.00,"",0.00,240.00,224.00,195.00,1.00,1747.00,7,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2013,2,5,19,7,2013-05-19,"DL",19790,"DL","N590NW","65",10397,1039705,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,12889,1288903,32211,"LAS","Las Vegas, NV","NV","32","Nevada",85,"1755","1839",44.00,44.00,1.00,2,"1700-1759",16.00,"1855","1956",6.00,"1929","2002",33.00,33.00,1.00,2,"1900-1959",0.00,"",0.00,274.00,263.00,241.00,1.00,1747.00,7,14.00,0.00,0.00,0.00,19.00,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2013,2,5,19,7,2013-05-19,"DL",19790,"DL","N178DZ","73",12478,1247802,31703,"JFK","New York, NY","NY","36","New York",22,10397,1039705,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,"1900","1946",46.00,46.00,1.00,3,"1900-1959",50.00,"2036","2215",15.00,"2147","2230",43.00,43.00,1.00,2,"2100-2159",0.00,"",0.00,167.00,164.00,99.00,1.00,760.00,4,0.00,0.00,43.00,0.00,0.00,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2013,2,5,19,7,2013-05-19,"DL",19790,"DL","N623DL","81",10397,1039705,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,13204,1320402,31454,"MCO","Orlando, FL","FL","12","Florida",33,"1650","1751",61.00,61.00,1.00,4,"1600-1659",17.00,"1808","1904",7.00,"1827","1911",44.00,44.00,1.00,2,"1800-1859",0.00,"",0.00,97.00,80.00,56.00,1.00,404.00,2,8.00,0.00,0.00,0.00,36.00,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2013,2,5,19,7,2013-05-19,"DL",19790,"DL","N3754A","83",12478,1247802,31703,"JFK","New York, NY","NY","36","New York",22,11697,1169703,32467,"FLL","Fort Lauderdale, FL","FL","12","Florida",33,"1910","1954",44.00,44.00,1.00,2,"1900-1959",31.00,"2025","2241",6.00,"2231","2247",16.00,16.00,1.00,1,"2200-2259",0.00,"",0.00,201.00,173.00,136.00,1.00,1069.00,5,0.00,0.00,14.00,0.00,2.00,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2013,2,5,19,7,2013-05-19,"DL",19790,"DL","N933DL","84",11298,1129803,30194,"DFW","Dallas/Fort Worth, TX","TX","48","Texas",74,10397,1039705,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,"1715","1818",63.00,63.00,1.00,4,"1700-1759",18.00,"1836","2115",8.00,"2020","2123",63.00,63.00,1.00,4,"2000-2059",0.00,"",0.00,125.00,125.00,99.00,1.00,731.00,3,4.00,12.00,0.00,0.00,47.00,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2013,2,5,19,7,2013-05-19,"DL",19790,"DL","N996DL","85",10397,1039705,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,11298,1129803,30194,"DFW","Dallas/Fort Worth, TX","TX","48","Texas",74,"1855","1959",64.00,64.00,1.00,4,"1800-1859",19.00,"2018","2111",4.00,"2015","2115",60.00,60.00,1.00,4,"2000-2059",0.00,"",0.00,140.00,136.00,113.00,1.00,731.00,3,7.00,0.00,0.00,0.00,53.00,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2013,2,5,19,7,2013-05-19,"DL",19790,"DL","N713TW","87",12478,1247802,31703,"JFK","New York, NY","NY","36","New York",22,12892,1289203,32575,"LAX","Los Angeles, CA","CA","06","California",91,"1900","1945",45.00,45.00,1.00,3,"1900-1959",54.00,"2039","2313",13.00,"2238","2326",48.00,48.00,1.00,3,"2200-2259",0.00,"",0.00,398.00,401.00,334.00,1.00,2475.00,10,0.00,0.00,48.00,0.00,0.00,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2013,2,5,19,7,2013-05-19,"DL",19790,"DL","N388DA","94",14869,1486903,34614,"SLC","Salt Lake City, UT","UT","49","Utah",87,12478,1247802,31703,"JFK","New York, NY","NY","36","New York",22,"0830","0832",2.00,2.00,0.00,0,"0800-0859",20.00,"0852","1504",9.00,"1459","1513",14.00,14.00,0.00,0,"1400-1459",0.00,"",0.00,269.00,281.00,252.00,1.00,1990.00,8,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2013,2,5,19,7,2013-05-19,"DL",19790,"DL","N318NB","95",12478,1247802,31703,"JFK","New York, NY","NY","36","New York",22,11433,1143302,31295,"DTW","Detroit, MI","MI","26","Michigan",43,"1555","1551",-4.00,0.00,0.00,-1,"1500-1559",64.00,"1655","1816",11.00,"1813","1827",14.00,14.00,0.00,0,"1800-1859",0.00,"",0.00,138.00,156.00,81.00,1.00,509.00,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2013,2,5,19,7,2013-05-19,"DL",19790,"DL","N137DL","101",12892,1289203,32575,"LAX","Los Angeles, CA","CA","06","California",91,10397,1039705,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,"1159","1206",7.00,7.00,0.00,0,"1100-1159",21.00,"1227","1912",10.00,"1919","1922",3.00,3.00,0.00,0,"1900-1959",0.00,"",0.00,260.00,256.00,225.00,1.00,1947.00,8,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2013,2,5,19,7,2013-05-19,"DL",19790,"DL","N592NW","104",10397,1039705,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,13204,1320402,31454,"MCO","Orlando, FL","FL","12","Florida",33,"0855","0852",-3.00,0.00,0.00,-1,"0800-0859",18.00,"0910","1009",6.00,"1025","1015",-10.00,0.00,0.00,-1,"1000-1059",0.00,"",0.00,90.00,83.00,59.00,1.00,404.00,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2013,2,5,19,7,2013-05-19,"DL",19790,"DL","N587NW","105",13204,1320402,31454,"MCO","Orlando, FL","FL","12","Florida",33,10397,1039705,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,"1630","1833",123.00,123.00,1.00,8,"1600-1659",19.00,"1852","2011",11.00,"1806","2022",136.00,136.00,1.00,9,"1800-1859",0.00,"",0.00,96.00,109.00,79.00,1.00,404.00,2,0.00,0.00,13.00,0.00,123.00,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2013,2,5,19,7,2013-05-19,"DL",19790,"DL","N702DN","110",10397,1039705,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,12892,1289203,32575,"LAX","Los Angeles, CA","CA","06","California",91,"0830","0831",1.00,1.00,0.00,0,"0800-0859",16.00,"0847","0956",9.00,"1015","1005",-10.00,0.00,0.00,-1,"1000-1059",0.00,"",0.00,285.00,274.00,249.00,1.00,1947.00,8,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2013,2,5,19,7,2013-05-19,"DL",19790,"DL","N641DL","116",11433,1143302,31295,"DTW","Detroit, MI","MI","26","Michigan",43,10397,1039705,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,"1345","1423",38.00,38.00,1.00,2,"1300-1359",115.00,"1618","1749",15.00,"1544","1804",140.00,140.00,1.00,9,"1500-1559",0.00,"",0.00,119.00,221.00,91.00,1.00,594.00,3,0.00,0.00,140.00,0.00,0.00,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2013,2,5,19,7,2013-05-19,"DL",19790,"DL","N920DE","117",10397,1039705,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,11433,1143302,31295,"DTW","Detroit, MI","MI","26","Michigan",43,"1655","1759",64.00,64.00,1.00,4,"1600-1659",33.00,"1832","2005",11.00,"1902","2016",74.00,74.00,1.00,4,"1900-1959",0.00,"",0.00,127.00,137.00,93.00,1.00,594.00,3,0.00,0.00,10.00,0.00,64.00,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2013,2,5,19,7,2013-05-19,"DL",19790,"DL","N705TW","120",12478,1247802,31703,"JFK","New York, NY","NY","36","New York",22,12892,1289203,32575,"LAX","Los Angeles, CA","CA","06","California",91,"0900","0858",-2.00,0.00,0.00,-1,"0900-0959",16.00,"0914","1123",5.00,"1210","1128",-42.00,0.00,0.00,-2,"1200-1259",0.00,"",0.00,370.00,330.00,309.00,1.00,2475.00,10,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2013,2,5,19,7,2013-05-19,"DL",19790,"DL","N723TW","127",12478,1247802,31703,"JFK","New York, NY","NY","36","New York",22,12892,1289203,32575,"LAX","Los Angeles, CA","CA","06","California",91,"1445","1526",41.00,41.00,1.00,2,"1400-1459",46.00,"1612","1839",9.00,"1802","1848",46.00,46.00,1.00,3,"1800-1859",0.00,"",0.00,377.00,382.00,327.00,1.00,2475.00,10,9.00,0.00,5.00,0.00,32.00,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2013,2,5,19,7,2013-05-19,"DL",19790,"DL","N685DA","128",14747,1474703,30559,"SEA","Seattle, WA","WA","53","Washington",93,10397,1039705,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,"0740","0737",-3.00,0.00,0.00,-1,"0700-0759",11.00,"0748","1521",15.00,"1523","1536",13.00,13.00,0.00,0,"1500-1559",0.00,"",0.00,283.00,299.00,273.00,1.00,2182.00,9,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2013,2,5,19,7,2013-05-19,"DL",19790,"DL","N589NW","130",12889,1288903,32211,"LAS","Las Vegas, NV","NV","32","Nevada",85,10397,1039705,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,"0700","0740",40.00,40.00,1.00,2,"0700-0759",11.00,"0751","1424",7.00,"1351","1431",40.00,40.00,1.00,2,"1300-1359",0.00,"",0.00,231.00,231.00,213.00,1.00,1747.00,7,40.00,0.00,0.00,0.00,0.00,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2013,2,5,19,7,2013-05-19,"DL",19790,"DL","N139DL","131",10397,1039705,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,12889,1288903,32211,"LAS","Las Vegas, NV","NV","32","Nevada",85,"1630","1748",78.00,78.00,1.00,5,"1600-1659",35.00,"1823","1928",6.00,"1802","1934",92.00,92.00,1.00,6,"1800-1859",0.00,"",0.00,272.00,286.00,245.00,1.00,1747.00,7,0.00,0.00,14.00,0.00,78.00,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2013,2,5,19,7,2013-05-19,"DL",19790,"DL","N326US","141",12478,1247802,31703,"JFK","New York, NY","NY","36","New York",22,11697,1169703,32467,"FLL","Fort Lauderdale, FL","FL","12","Florida",33,"1545","1639",54.00,54.00,1.00,3,"1500-1559",45.00,"1724","1946",4.00,"1901","1950",49.00,49.00,1.00,3,"1900-1959",0.00,"",0.00,196.00,191.00,142.00,1.00,1069.00,5,28.00,0.00,0.00,0.00,21.00,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2013,2,5,19,7,2013-05-19,"DL",19790,"DL","N929DN","142",13487,1348702,31650,"MSP","Minneapolis, MN","MN","27","Minnesota",63,11433,1143302,31295,"DTW","Detroit, MI","MI","26","Michigan",43,"1345","1352",7.00,7.00,0.00,0,"1300-1359",12.00,"1404","1617",10.00,"1629","1627",-2.00,0.00,0.00,-1,"1600-1659",0.00,"",0.00,104.00,95.00,73.00,1.00,528.00,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2013,2,5,19,7,2013-05-19,"DL",19790,"DL","N373DA","143",11433,1143302,31295,"DTW","Detroit, MI","MI","26","Michigan",43,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,"1535","1610",35.00,35.00,1.00,2,"1500-1559",17.00,"1627","1651",6.00,"1645","1657",12.00,12.00,0.00,0,"1600-1659",0.00,"",0.00,190.00,167.00,144.00,1.00,1123.00,5,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2013,2,5,19,7,2013-05-19,"DL",19790,"DL","N121DE","147",14869,1486903,34614,"SLC","Salt Lake City, UT","UT","49","Utah",87,10397,1039705,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,"1300","1258",-2.00,0.00,0.00,-1,"1300-1359",23.00,"1321","1847",11.00,"1840","1858",18.00,18.00,1.00,1,"1800-1859",0.00,"",0.00,220.00,240.00,206.00,1.00,1590.00,7,0.00,0.00,18.00,0.00,0.00,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2013,2,5,19,7,2013-05-19,"DL",19790,"DL","N318NB","158",11433,1143302,31295,"DTW","Detroit, MI","MI","26","Michigan",43,10721,1072102,30721,"BOS","Boston, MA","MA","25","Massachusetts",13,"1936","1934",-2.00,0.00,0.00,-1,"1900-1959",12.00,"1946","2110",9.00,"2132","2119",-13.00,0.00,0.00,-1,"2100-2159",0.00,"",0.00,116.00,105.00,84.00,1.00,632.00,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2013,2,5,19,7,2013-05-19,"DL",19790,"DL","N348NB","159",10721,1072102,30721,"BOS","Boston, MA","MA","25","Massachusetts",13,11433,1143302,31295,"DTW","Detroit, MI","MI","26","Michigan",43,"0910","0910",0.00,0.00,0.00,0,"0900-0959",11.00,"0921","1059",9.00,"1117","1108",-9.00,0.00,0.00,-1,"1100-1159",0.00,"",0.00,127.00,118.00,98.00,1.00,632.00,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2013,2,5,19,7,2013-05-19,"DL",19790,"DL","N388DA","161",12478,1247802,31703,"JFK","New York, NY","NY","36","New York",22,12889,1288903,32211,"LAS","Las Vegas, NV","NV","32","Nevada",85,"1555","1623",28.00,28.00,1.00,1,"1500-1559",70.00,"1733","1925",5.00,"1849","1930",41.00,41.00,1.00,2,"1800-1859",0.00,"",0.00,354.00,367.00,292.00,1.00,2248.00,9,28.00,0.00,13.00,0.00,0.00,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2013,2,5,19,7,2013-05-19,"DL",19790,"DL","N333NW","174",13303,1330303,32467,"MIA","Miami, FL","FL","12","Florida",33,10397,1039705,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,"1130","1127",-3.00,0.00,0.00,-1,"1100-1159",17.00,"1144","1309",21.00,"1324","1330",6.00,6.00,0.00,0,"1300-1359",0.00,"",0.00,114.00,123.00,85.00,1.00,594.00,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
